per_code,moe_code,stu_a3,stu_a1,stu_a2,stu_p1,stu_p2,stu_p3,stu_p4,stu_p5,stu_p6,stu_m1,stu_m2,stu_m3,stu_m4,stu_m5,stu_m6,stu_c1,stu_c2,stu_c3,room_a3,room_a1,room_a2,room_p1,room_p2,room_p3,room_p4,room_p5,room_p6,room_m1,room_m2,room_m3,room_m4,room_m5,room_m6,room_c1,room_c2,room_c3,room_real,student_real,room_stand,size_school,room_a3s,room_a1s,room_a2s,room_p1s,room_p2s,room_p3s,room_p4s,room_p5s,room_p6s,room_m1s,room_m2s,room_m3s,room_m4s,room_m5s,room_m6s,room_c1s,room_c2s,room_c3s
540357,1047540357,0,12,11,14,12,7,16,10,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,97,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540361,1047540361,0,16,5,9,8,3,7,6,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,62,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540362,1047540362,0,18,16,13,16,13,16,20,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,127,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540363,1047540363,0,15,12,19,8,14,26,24,32,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,150,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540378,1047540378,6,4,10,5,7,8,5,5,7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,57,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540379,1047540379,0,6,7,10,6,9,9,6,14,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,67,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540373,1047540373,0,8,13,15,15,17,21,9,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,115,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540374,1047540374,0,19,25,18,21,13,28,18,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,157,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540375,1047540375,0,15,11,12,17,20,13,19,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,120,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540376,1047540376,0,3,1,4,4,1,7,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,24,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540377,1047540377,0,12,11,19,24,21,12,14,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,131,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540404,1047540404,0,15,17,13,22,15,18,20,22,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,142,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540358,1047540358,0,34,60,72,118,105,112,104,129,159,214,195,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,6,6,6,0,0,0,0,0,0,48,1302,37,5,0,2,2,2,3,3,3,3,4,4,6,5,0,0,0,0,0,0
540403,1047540403,0,9,8,13,22,12,24,21,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,122,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540352,1047540352,33,76,75,93,94,103,124,116,123,0,0,0,0,0,0,0,0,0,1,3,3,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,31,837,27,5,2,3,2,3,3,3,4,3,4,0,0,0,0,0,0,0,0,0
540353,1047540353,18,21,21,25,27,30,43,32,40,45,39,30,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,21,371,14,4,1,1,1,1,1,1,2,1,1,2,1,1,0,0,0,0,0,0
540354,1047540354,0,35,20,32,24,26,34,54,39,37,38,26,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,13,365,13,4,0,2,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0
540356,1047540356,4,7,7,10,10,6,13,3,7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,67,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540408,1047540408,12,25,39,61,49,57,50,41,43,0,0,0,0,0,0,0,0,0,1,1,2,3,2,3,2,2,2,0,0,0,0,0,0,0,0,0,18,377,15,4,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0
540409,1047540409,17,11,15,22,16,16,18,13,18,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,146,9,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540410,1047540410,0,9,7,10,15,10,17,19,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,102,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540411,1047540411,0,3,4,4,6,6,10,8,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,47,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540456,1047540456,0,20,23,12,18,13,11,23,18,24,15,18,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,195,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540457,1047540457,0,21,25,22,21,18,33,25,21,37,31,26,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,280,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540458,1047540458,0,8,18,16,20,21,27,18,18,22,13,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,196,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540459,1047540459,0,31,33,30,36,21,38,34,37,48,34,30,0,0,0,0,0,0,0,1,1,2,2,1,2,1,1,1,1,1,0,0,0,0,0,0,14,372,13,4,0,2,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0
540460,1047540460,0,13,11,9,7,12,15,14,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,90,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540461,1047540461,0,7,6,9,5,8,3,8,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,53,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540450,1047540450,0,11,19,18,17,17,23,16,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,139,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540451,1047540451,0,19,30,23,17,24,28,30,17,25,23,22,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,258,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540452,1047540452,0,5,6,8,10,11,9,3,11,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,63,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540453,1047540453,6,8,14,11,11,11,13,6,13,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,93,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540454,1047540454,8,13,9,9,9,5,6,10,14,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,83,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540455,1047540455,0,6,6,13,19,12,18,8,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,100,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540448,1047540448,13,6,7,6,10,14,8,15,12,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,91,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540449,1047540449,0,10,15,13,10,9,16,12,9,14,12,11,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,131,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540446,1047540446,0,12,14,13,10,17,17,16,20,13,22,19,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,173,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540447,1047540447,0,10,10,9,6,10,15,5,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,77,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540444,1047540444,0,5,9,6,5,8,11,14,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,74,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540445,1047540445,0,14,17,32,53,60,48,45,51,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,15,320,13,4,0,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0
540440,1047540440,0,5,5,16,16,21,9,5,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,83,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540441,1047540441,0,16,9,7,15,9,14,16,18,11,10,10,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,135,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540442,1047540442,0,7,1,8,8,6,6,5,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,48,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540443,1047540443,8,6,10,6,10,12,11,9,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,80,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540571,1047540571,0,12,22,32,16,21,32,40,32,23,23,23,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,276,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540572,1047540572,0,11,19,14,13,28,22,11,14,27,17,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,191,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540573,1047540573,7,3,6,7,4,6,1,4,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,41,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540560,1047540560,21,17,42,104,104,101,96,115,95,0,0,0,0,0,0,0,0,0,1,1,2,4,4,4,4,4,3,0,0,0,0,0,0,0,0,0,27,695,22,5,1,1,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0
540561,1047540561,0,6,4,11,12,2,10,7,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,60,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540570,1047540570,0,9,14,10,11,5,10,17,14,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,90,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540568,1047540568,4,16,12,11,17,13,12,11,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,105,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540569,1047540569,0,14,14,15,16,10,10,13,10,8,6,19,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,135,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540567,1047540567,5,3,8,4,6,4,4,6,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,45,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540562,1047540562,5,4,6,3,6,6,5,2,6,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,43,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540580,1047540580,1,0,0,1,1,3,5,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,15,7,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540578,1047540578,10,9,6,20,15,11,10,13,17,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,111,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540579,1047540579,0,15,26,24,36,17,23,34,22,30,21,13,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,12,261,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540563,1047540563,21,9,14,14,18,21,16,15,14,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,142,9,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540564,1047540564,3,6,6,2,5,4,7,5,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,41,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540565,1047540565,0,2,2,7,9,9,7,21,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,74,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540566,1047540566,0,5,6,2,14,7,11,10,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,60,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540574,1047540574,0,23,25,26,44,37,33,25,29,25,34,45,0,0,0,0,0,0,0,1,1,1,2,2,1,1,1,1,1,2,0,0,0,0,0,0,14,346,13,4,0,1,1,1,2,1,1,1,1,1,1,2,0,0,0,0,0,0
540575,1047540575,29,28,27,39,34,36,50,26,25,25,32,31,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,13,382,13,4,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0
540576,1047540576,21,24,22,30,28,29,22,36,19,18,22,29,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,300,12,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540577,1047540577,0,25,22,25,39,27,24,24,23,31,24,23,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,287,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540585,1047540585,14,17,23,23,28,22,26,26,17,12,19,17,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,244,12,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540586,1047540586,0,6,8,9,4,10,6,6,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,52,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540581,1047540581,0,53,50,54,48,70,56,49,65,48,56,53,25,12,15,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,25,654,25,5,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0
540584,1047540584,6,6,13,2,6,10,10,12,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,73,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540582,1047540582,0,25,28,20,23,23,35,19,16,17,21,16,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,243,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540583,1047540583,0,17,24,10,16,18,26,9,21,12,17,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,185,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540284,1047540284,25,54,48,64,81,70,71,74,78,0,0,0,0,0,0,0,0,0,1,2,2,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,29,565,18,5,1,2,2,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0
540288,1047540288,16,20,17,9,24,23,14,12,14,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,149,9,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540293,1047540293,0,14,13,16,11,18,11,19,24,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,126,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540318,1047540318,0,10,9,6,11,22,14,11,16,17,17,21,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,154,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540319,1047540319,0,15,22,19,32,20,21,24,37,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,190,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540320,1047540320,0,4,9,13,13,11,18,14,11,15,8,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,121,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540321,1047540321,0,14,13,14,16,15,16,8,20,11,18,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,158,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540322,1047540322,0,10,9,10,7,10,14,9,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,85,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540323,1047540323,0,11,8,13,10,16,13,10,11,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,92,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540249,1047540249,0,9,10,7,8,14,14,8,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,79,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540250,1047540250,0,7,5,16,8,9,7,10,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,71,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540291,1047540291,0,12,7,7,12,9,18,12,11,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,88,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540285,1047540285,0,7,8,8,8,3,9,10,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,57,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540287,1047540287,0,11,12,14,19,21,25,21,17,17,15,28,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,200,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540289,1047540289,0,9,14,8,11,16,10,8,11,12,11,11,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,121,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540260,1047540260,0,12,16,14,28,29,40,26,20,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,185,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540261,1047540261,0,2,10,9,9,9,13,12,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,76,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540262,1047540262,0,3,7,11,9,17,16,23,15,10,12,20,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,143,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540263,1047540263,0,6,0,5,5,9,8,6,11,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,50,7,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540264,1047540264,5,12,14,18,25,19,16,24,15,17,22,17,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,204,12,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540317,1047540317,0,15,21,16,19,19,28,14,21,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,153,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540313,1047540313,0,10,12,15,16,15,11,14,4,10,11,7,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,125,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540314,1047540314,0,9,12,12,8,12,9,8,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,82,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540315,1047540315,0,8,10,9,7,7,9,7,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,63,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540316,1047540316,0,11,14,19,18,17,15,22,17,13,17,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,176,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540308,1047540308,0,15,15,11,26,18,18,19,14,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,136,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540309,1047540309,0,6,6,9,8,13,11,6,9,12,5,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,100,11,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540310,1047540310,0,9,11,11,7,16,14,14,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,88,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540311,1047540311,0,20,19,28,21,31,35,19,30,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,203,8,3,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540312,1047540312,0,7,8,7,16,6,7,12,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,69,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540254,1047540254,3,7,11,11,14,12,6,11,6,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,81,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540255,1047540255,0,7,5,6,6,4,6,8,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,47,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540258,1047540258,0,16,31,20,18,24,30,21,15,24,18,19,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,236,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540247,1047540247,0,12,5,11,10,7,7,14,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,73,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540297,1047540297,0,14,10,13,11,18,16,26,14,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,122,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540299,1047540299,0,13,15,8,13,18,18,12,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,115,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
540294,1047540294,0,19,27,23,10,19,15,9,14,25,21,22,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,204,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540295,1047540295,0,14,18,17,13,17,20,21,14,21,22,17,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,194,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
540296,1047540296,0,8,5,10,4,3,7,8,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,55,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
